ID,Author,State,BlockNumberChoices,Scores,AuthorTokenBalance
0x241cbb35f0e6b85ea00311e94815cbd4ee048f8ebba2e3a2dd29e98ac36b7504,0xA056A59aa75c16A1853e904910a2C54135C5b323,closed,28352119,"['Yes, we Want DPT', 'No']","[1196.9221442249768, 4.199440713157092]",0.0
0x20e61b6e298a90632639d29bceb32eff101ba808135edc25f5e131a2a91feabe,0xA056A59aa75c16A1853e904910a2C54135C5b323,closed,28351209,"['We want RPT', 'No']","[48.132483562299655, 4594.767463454112]",0.0
0xb824f82534ef447356f7d0ba83ea4a749b5918d798f26a7690b334f6bdd18751,0x787bb7D73C14d49c02672895167177A68DEE7bb4,closed,28348627,"['Ban the Warren.', ""I support an anti-crypto army. Don't ban Elizabeth Warren.""]","[194777.10861059703, 3.342010519913764]",274.17384785719054
0x223db03c09d41e0280bbe53fca84cdf44547c046e1fcc3272aea6c39e4278291,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,28341167,"['✅ We want a PEPE-USDT Farm!', '❌ We don’t want a PEPE-USDT Farm!']","[97745137.83662748, 3097673.3799620806]",10.0
0x7205647c0e57e1d342cecd4df69bb1d1cb792ab4e2be850660f9700daae9194a,0xA13bb13609c3B9AABB8A4D5B4E9EcbaF502cA56E,closed,28316172,"['test ', 'test B']","[1092.7050611537409, 3882.674646938146]",0.001135213279347878
0xe79903f6c7890beb54c626254151b6ff2e830d6b94dccf78ada02cd750c1d145,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28315300,['YES'],[540.1301968584171],10.128654868937554
0xdfd21c341cf5f92e5fab247c12fd8aad0d3b47364834089cadde4048d1699636,0x2848CFfCE1D4344dE5D019e5AB50da8ebdBb69cc,closed,28312640,"[""Let's do it ✅"", 'Not at all ❌']","[921701.7912119644, 3659.005882827412]",425.83970331
0x6cac1b9cfe3c387fb598815c917b57edb72363812679f9123f5a84d341249418,0xd73A02ca7714F0dc97D7f525847694bfEC7cf6a7,closed,28311295,"['Yes, for sure!', ""No, it's OK!""]","[101371.13105844414, 0.032542957619419076]",11.177636034914247
0xec854f47629e34d9c6f0740cd5ec08973ea93847a1bd23f8f33fd1df17293cf0,0xc6570a3d7F5AaeDFA7CF7de53c1E09025e97688F,closed,28302133,"['Yes', 'No']","[341849.5210246733, 19780.75939664481]",14.177497423021363
0x845f22e1d2766a8f5a7e60c6ef087199c4e22724951d8f7f012fc13cd9d1cdf3,0x8d5c4765b142f37A54f53a14eC0bfEC31320b1d7,closed,28292994,"['Sounds good, Lets Mine!', ""I'm not interested.""]","[10865.822446497585, 117.57039060631398]",0.0
0xfb89689988f10a19d03343c899f7e0e5574d364fb7b2dbc4c26a081f5045a556,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28287157,['Nice'],[453.3418119591318],10.11987874464004
0x8a4525f4a6eb99386c9df97d40bd9ea0eccce0c2b62dd08387eda5b46f55ed3d,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,28284080,"['✅ We support Coin98’s Upgrade from v2 to v3! ', '❌ We do not support Coin98’s Upgrade from v2 to v3.']","[8982031.608246483, 639725.8488645065]",10.0
0x5a146992c002c77b88458117f40d0cc0fab4ced2c7d728860f0647e9093de24e,0x2848CFfCE1D4344dE5D019e5AB50da8ebdBb69cc,closed,28281445,"['1️⃣ Adaptive limit according to price ✅', '2️⃣ Switch to 500 Cakes ✅', '3️⃣ Switch to 250 Cakes ✅', '4️⃣ Do not change ❌']","[359.5611665718485, 48820.3920892491, 496392.9988652728, 3634.357411567035]",425.83970331
0xe2a5eca5d9f0b9571b9221bd17b17113fc69cda21171fcac1cf28ecbcfc1f8df,0xc5cFBb6595f23e7f9cF92F526c86481A22a18654,closed,28274238,"['OPTION 1', 'OPTION 2 ']","[911.1816875990168, 543557.1816015494]",0.0
0xdb8fe26a733226e39d0f7c74b86d155f84111a59adc41f52e50ce9bdc7222ec7,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28258776,['YES'],[6940.505596079333],10.128654868937554
0xe8094101666bc6ad97ab0066e11bfc16e1f42cef544589c55028a6cd60d655b8,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,28233975,"['✅ We want an optimized unshETH-USDT Farm and a new USH-BNB Farm!', '❌ We don’t want an optimized unshETH-USDT Farm and a new USH-BNB Farm!']","[93945141.7051308, 621259.0092826545]",10.0
0xa2e67f5ed6f8a385b755475c37e3144e0c47d58549773fd39fe94baeac73646b,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28230807,['Nice'],[3995.341313315704],10.11987874464004
0x2f6f3f87d22cae55e20302ff265a9dc604a88352a34aa837dd457a2e03bc3c02,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28230798,['Nice'],[2352.3607985331796],10.11987874464004
0x817ccc9003be4fe82b92ac27be17117ee5e75ccbcb3e92b48d8884828c76d049,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28230796,['Nice'],[133139.52929035207],10.11987874464004
0x891d1bd536620e256cc5d9df0b163bf93436f0e6b79a142398ba0c4c928846f8,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28230793,['Nice'],[1222.414856646238],10.11987874464004
0xd466014e21563ae80cdd0e3e29e4e04264066aa140f831274a1b56ce58e95253,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28229030,['YES'],[139482.88913781717],10.128654868937554
0xa55bb07b30b9e16abbb1c40bc7e2409a622371ebe0f258c844dbd686ebb4407a,0xfb9afDA54843E551a8AfB351eFFe42EEc1F37e99,closed,28228390,"['Count me in ', ""I'm already in""]","[133519.31435679528, 1.31161423e-10]",1.013500113665359
0x85c625a8dac1fbef96be66384bd08f0fbb2165a835028a73888f1c61d615dcab,0x5FF2C114bE212ed5DCaDF6148822dA8aD662b6b6,closed,28228053,"['i pray my donation will help', 'i will say a prayer for you']","[6734.581923608222, 764.1368324136984]",10.131359353068857
0xdcfc9b611154e21ac3abaf4a5088437a0bf5e7a74f84a8a7e754506dab3d68c4,0xDDF242De76Ec864d1E09dbDa2d8a9Df2B5944e46,closed,28227440,"['Yes', 'Not']","[3297626.70832788, 9.267576504e-09]",0.0
0x4d525c8e1920030c0f1f608b752a64b72710c33969b2b7620d84b087f4759a38,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28214706,['YES'],[20137.339095441297],10.128654868937554
0x08f29b51a1ff83e622a24dc982a7a36cacb1d3c1db568c4715dadd088b72347c,0x9Ae49459DC88D080c5E801173A268175EFBc1B4b,closed,28211106,"['I have donated and good luck', 'May only god help you', ""Sorry i can't""]","[343.86435100926076, 74713.45111639933, 491.7848868673004]",10.58878428634055
0x8700f8268d4851bdf075e5252525f89b8fb771bf53f7065b1e6dc72a4782b44f,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28199687,['Nice'],[3015.207862019818],10.11987874464004
0xfb67f532a9144cbe749ea5db31ee6b874ee479d7face653b640d065a57464616,0x3D3AC3dCE1D913c562032285C6EfEAA1fC985f9a,closed,28190477,"['我有兴趣了解', '我已经加入的AirCash电报群', '算了，我还是喜欢中心化平台']","[954.7240266568114, 2949.170180984123, 491.6597251951346]",0.0
0x855d96e92668561e8c80464a7aac5ba8fe6d2b9cd7e138674adaaf96867a1652,0xD72035Af36a97bdD8251e214732B386384dfB40E,closed,28187287,"['Allow early withdrawal ', 'Don’t allow early withdrawal ']","[725769.8481724443, 355113.80126162904]",0.7497971496417174
0xbac4e92243954cdb63c5e39e34fc6d77c16848a754759c131b8c8c4ad6ef0d2c,0x0C163Ff3493875D4d1538D715f3C3763b332e44D,closed,28179745,"['Yes', 'No', 'Abstain']","[386287.2201657216, 149212.79712501622, 0.11391284592860058]",57.68012487917958
0xe21629f309616ef0c3c3f0e49d3d64980d4c697fadff8980dcfd5fdb7c3fdc14,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28173198,['Nice'],[53584.52986830208],10.11987874464004
0x67568466b356d45cd8777f24ed94ec54d6a049e3742f03d20627826caa4f8f7f,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28173185,['Nice'],[16725.105031821742],10.11987874464004
0x6fee9f6c1530feb8e478058d35d8f03aae51e4f1b8b60378ee32869b59e918d6,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28146769,['YES'],[8189.016851780749],10.128654868937554
0x1da95772a10f07f39f77e5733c26a4cfd638d54e3f76dbcab5ed6eb28ab1bfd2,0xd99F0D4Ca80CB67f9a1115A54F7313DD66c30cF1,closed,28145924,"['Finally! A great idea!', ""Don't see any sense in it"", 'Give me the weed']","[8838.40854698753, 18113.30295311628, 0.1436352247402096]",0.0
0xee5eb41c694c65c5e25586a6a80496987ca9c9a5d6680a7eb3758df3742fb6fd,0x97219Ef57A528c1f28A07A8c028b13C25464AEA9,closed,28145601,"['soon', 'noon', 'toon', 'poon']","[10348.61694946152, 18090.255219868995, 150.02459145825551, 0]",45.06644779167651
0x4acd19f3b3323a10748cfedb9a6607d8bbb26bf7e56e9ed05fea41bbade18581,0xE691bf33bA49A93115295ED356C944b499fef85c,closed,28125367,"['Yes  - do it now', 'No - leave as is ']","[476307.08451645705, 979.4361540023637]",284.22175781269675
0xeab369966042d8bc6f8d032d4f8966fe2c82a44eba0fd493f9b30df9cc2d782b,0x2c8829427Ce20d57614c461f5b2E9ADa53A3dD96,closed,28121617,['YES'],[13109.371254568892],10.128654868937554
0xca9bf866b09b74394e773f54e6c8e5cf1aca215ea82adb0a583dbf6b821a86cf,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28115035,"['Good News', 'Dont Use Cyberconnect']","[212652.8525315274, 23043.307142232243]",10.11987874464004
0x8befbd2ea26109a5390ec9262d06409a3a4ae7515647855cdce93942669c0024,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,28111211,"['✅ We support Space ID’s Upgrade from v2 to v3! ', '❌ We do not support Space ID’s Upgrade from v2 to v3.']","[104914910.84337184, 13488371.086588977]",10.0
0xa0e01b0069d65f3e6f7b97d531895b666d7e27230561d4763394a48f247a924c,0xB0e4F2951813bdbb434293071D622327AD537BE5,closed,28097436,"['Yes', 'No']","[71878.88316475674, 27377.83159867832]",0.0
0x9a228250702cf3156ea2e0d2feaf9d23aacc53b63cc0d72f0b83869785ec9e5c,0xBAA80C08cD13085CDa25b3d02634D393f506B3fE,closed,28097312,"['yes', 'no']","[82040.67408367078, 158.9309659905956]",0.0
0x149a00787a664525b3f524443e589851d3e9b17470fb114d05817e8be5e33bcc,0x9c048cfd94e09CBBC4E7060C3Ce3d6Acff0933B9,closed,28096343,"['Yes Do This', 'Eliminate Bots']","[4012.0486313621873, 235.8747736866765]",0.0
0x8b09017652fe2b9cbc0b7411c2d1c541cb47ad8d5b5de3ff3754c9f012e20c04,0x307c16349b47F12752521BD0f8121450eC9Df71C,closed,28095869,"['Yess', 'Obviously yess']","[64932.62216056431, 25969.280168135032]",0.0
0xa7712dcaae16b5e7370c34f8203bbac43a029a2b0332d62c1597594950506e6c,0xe6daA6e0BFCF54df16A1819a1F4Fb494A0f8eaB7,closed,28084571,"['Good', 'Bad']","[39030.736290580186, 65770.06252849962]",10.0
0x4630f9f47db179b440f38250a7247a1c4a86889e48f5e4a6b38919448dca3ecb,0x6a83071Bb3eAd7B8C1a08487DdDd10c3027C4cA2,closed,28083402,"['Yes', 'No']","[577377.4334303497, 99682.7884955926]",10.0
0xc1ba6ea4dad1c0b453cbca92977c0324be8ba01f73eec753c8214dfa27253856,0xDB29167CcA1cFbdc1cf3a5dDE89cEA310749f499,closed,28083283,"['Yes', 'No', 'Who has time to read?']","[7722.502893387149, 0, 1305.5614864867896]",10.0
0xa63ba162be18ad4160df45ba95c0fc88b541b592e84a2df948543b3a9a93de52,0xE6c177b211e2F14834ed01A9ff4E4a410a564df5,active,28063674,"['Ethereum', 'Binance Smart Chain', 'Arbitrum One', 'Polygon', 'Optimism', 'Avalanche C-Chain']","[8.844408309349353, 1235159.8531355632, 17.08746961134476, 0.017693078864590844, 1.31161423e-10, 10.088535239823551]",0.001
0x76ace8932a7a96d5c10b40a1e6838504b9b98e7a5d1c99ec2494cae8b53023ed,0x3D216041F66D6423931Ca1DcC03380A74575865E,closed,28062889,"['Absolutely!!!', 'Get High!!!', '0x3D216041F66D6423931Ca1DcC03380A74575865E']","[9264.985149110193, 774.8421388848077, 0.14670353328538996]",0.0
0x76f69ac33b3d8e9affe5adbb0dc28394040b9e2266a41c928dc941bb6006caf2,0x8d4833Db765bc7B769d80B713b2290D06d41297A,closed,28052490,"['YES', 'NO']","[192800.49464428052, 5907.829376515521]",0.001
0x4aa119fee356f9845bc274d818ce559c7516d49898de70a93862a5169af01f9d,0x46085eeCE65df8ef2374247a4E8ef0CF2CA742Db,closed,28050206,"[""Good idea, let's do it! "", 'This will go bad.']","[117771.1301995069, 52513.99063209962]",0.0
0x6f42dfddc4e1e96c1427b0dda22e4a24351c363f22f609f6cd811d8e8a47e82b,0x282461aBCfe396E6aa35AC910B47abBD4a94aE98,active,28048926,"[""I'll help you"", 'I hope you can help them']","[444.1738530501115, 1179391.563317124]",0.0
0xf88efffa8ddafd14998697b51d4df11571783b3b1b466e07f29449c2b348ef63,0x3D3AC3dCE1D913c562032285C6EfEAA1fC985f9a,closed,28043324,"[""Yes I'm followed."", 'Nah.', 'I will consider to follow.']","[20405.407307485104, 76951.86245689237, 3.359089754341315]",0.68079663
0x43f9b9ec21162be38b7f3bf0dd9029e1c0d37c60c6d337210f2c3443940606fe,0x749f4b6CA155846D37500b9BF228852427a4E635,closed,28041266,"['Yes the fundation should concider this ', 'NO']","[47211.76542678892, 1294.142342000302]",0.0
0xe063ad50be0b34ba3b5e26ae78b22471a29c93b6547e6a7de16760c89d7c7ad7,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,28033044,"['Good News', 'Dont Use Cyberconnect']","[18549.084784546732, 9175.154896235046]",10.11987874464004
0x12a13bb84990be3517f3111dc2812dea72c60955249fb8972814bec663563523,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,28024347,"['✅ We support Space ID’s Upgrade from v2 to v3! ', '❌ We do not support Space ID’s Upgrade from v2 to v3.']","[11112745.775380636, 93248216.43523926]",10.0
0x157a13c1b02c0523819737ac32d3fe8a7b502d7abd91de8b142fe3d48c291c40,0x3D3AC3dCE1D913c562032285C6EfEAA1fC985f9a,closed,28021511,"['Add DOTC function (AirCash).', 'It is an useless function.', 'No comment but maybe can try.']","[95649.15130906504, 19520.0614377427, 0.18708069570033864]",0.0
0xc2a287f51d24058cb96c115ea379acc688dedafe34229856bcfebe4106bb7359,0x3D3AC3dCE1D913c562032285C6EfEAA1fC985f9a,closed,28021145,"['Add Decentralized P2P (AirCash).', 'It is an useless function.', 'No comment but maybe can try.']","[50.7913993609144, 0.34792874962304254, 4225.4027156663]",0.0
0x4cbd408adcefb1d12f5e9fc51055d26eb933635655871ee56019207bf48c74b7,0xfc7c5c8C4b9ce24CCFea5Ba497B7dea4184E787b,active,28015041,"['-', '-']","[1179075.5761686626, 1367.137949967107]",0.0
0x1f2a0ae01b08ada392fe38e61ff4114efff70a52a5b8e66481a928093ff0e919,0xfc7c5c8C4b9ce24CCFea5Ba497B7dea4184E787b,active,28015041,"['-', '-']","[1229585.011290212, 1295.21285756764]",0.0
0x59dabc0a575e67aa1d9453780ed837483803e0f2d2dec21004ee4a6749c0b4d3,0x68b2791215827C6cFd2F726CA80BF53CA4b08063,closed,28010767,"['APY back to 42% (old tokenomics)', 'No i like new tokenomics 2.5 ']","[2522952.390932992, 142008.16830887835]",1.026692279961488
0x11bf85b1143e38d449b983d9a383a17ed5e1e4ae0a48218d22bb3c07e6c9e6ef,0x8d4833Db765bc7B769d80B713b2290D06d41297A,closed,28007075,"['YES', 'NO']","[1896.7025837428123, 0.013570199722786284]",0.001
0x9b9380f5effdb315450b7eca2643adfa3933d8892789d1b13156cca70ba745e2,0x1216E2db211C7Fb0c6Bc722B0cdF43795a43e9CC,closed,28003645,"['I am with you sending you $', 'I am with you', 'I can’t help ']","[10145.311427413357, 4753.546234885223, 6.509728386335838]",0.0
0x7c0b6a1de29732279059c3f348f1f87a47a43c56033e984538c5f9f0905865a2,0xE41e9E1697FB01eA15F40aE2D7fd9bd32dDe132B,closed,28002080,"['I Agree', 'I do not agree']","[2878221.785359189, 133781.4836583007]",2.0995010822125852
0xef560ec976fecf9041927d64d45e57ff8b1c24d7bc268b560abd1dcbb6f26219,0x3345D1964df11308619C6E863ae704f481955CFb,closed,28000473,"['Yes', 'Sorry,i have no funds for it']","[775.7489717839819, 66264.54841754577]",2.296e-15
0x911f3c2c26cc86e12e7eccc5b8ba249c7be3c9de63c2dcb8e72cd39e42a13db6,0x7Da14575823663ff8A5f98d5bF0d50b95287ac4A,closed,27995419,"['Cut down the max suppy to 400M', 'PancakeSwap should expand its wings into Lending & borrowing , Insurance , and other decentralized services just not sitting in DeFi.', 'If you have other ideas please tag me in twitter https://twitter.com/yuva213 I will personally note down all the ideas and create another proposal. I will not stop until my PancakeSwap family is back on its legs.']","[2139484.4590423675, 1.7333763992136595, 0.4686145776202731]",0.0
0x3eff1e0d005b3475b5cad845dadc0d82f4b400352c457b5e44b56e6f3f644afb,0xcBD7A4c6cC76c01266bE15DfF4DD7CeDC0d499A6,closed,27992038,"['yes', 'no']","[17802.228353551724, 70215.80714116046]",7.7319519800237835
0xef54785183118c854e1dafb3b9e05158b20449c50267a5ba080f197878fadf3b,0x9Cc3C6bEd5cF7551cF6aaC30675957abcf6db421,closed,27991817,"['Si estoy de acuerdo ', 'no estoy de acuerdo ']","[1960953.1299696977, 17.336002305809497]",0.0
0x8a8a4c13e9e2b46c8eda2c90a04f111b4d6c1f36bd472c2e740889563aee4d58,0x957C9C83aa7485e3513BbDB70773439AaE4045A4,closed,27988636,"['I Help You', 'Sorry I cant']","[1062.872976676572, 24963.384132290987]",0.0
0x785660314e1170673a15cb5b13f70c9c2bfe85e2463224a7db2f32076991d872,0xF9F78F5739d7Ca71749aF7d335e80942B69De240,closed,27986181,"['I have donated & Good Luck', 'May only god help you ', 'I cant']","[70098.19350758498, 20777.947372010767, 1301.4159990965704]",0.0
0x2f92d646e492f7d58f7d7780c89172192972ca1cdd52a5870e8e8ee4f97ff3ac,0x787574cDdd4AdeAD9377e0660BD461EF58869180,closed,27982333,"['sounds cool, make it so!', ""nah, I'm good""]","[16871.671365103728, 1.31161423e-10]",0.0
0x2eed5b95b5a865c89b5443f1d09fcefb3520f8538eb0329981e590c7493f7609,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,27974293,"['Good News', 'Dont Use Cyberconnect']","[25725.52172926171, 2670.251359625278]",10.11987874464004
0x0e53f84fcd6e82f80fe1e07cab849b0719240384221d928608e3ccde28e688e8,0x4388FbFabCEB9C9ba106aa352f75D66415FeC0B4,closed,27968738,"['If u agree say yes.', 'God bless this coin']","[322241.8752924044, 16453.49151959313]",0.0
0x04ba1fa60075d030c4de4d53a9052ecd55ba6f949b695defad7c1f3f5bba94a2,0x40819bb5e2A29fc28ea56deDCDA79cF824e3Df38,closed,27965262,"['Yes it’s necessary ', 'No']","[184697.0888120036, 54821.37435413606]",0.0
0xdc484fb495784ed383196e02f17315b51c6e0a8d251bb16c832ae777e275a356,0x46085eeCE65df8ef2374247a4E8ef0CF2CA742Db,closed,27960192,"['Yes, I love it!', 'No, this is mandatory!']","[1980192.896679131, 278518.6846226795]",0.0
0xd61485f94b829d1c8189749d695600c06bef45a2b35b106e0630685fbb805362,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,27953418,"['Good News', 'Dont Use Cyberconnect']","[10331.062827702452, 0]",10.11987874464004
0xaab47eb26376631be923190a2800e330f6956cf7a51306bf41d7d683754651b0,0xcc0a9080e2dFb038F482E1787cE6078b2a076108,closed,27947185,"['Prohibit unlocking coins in 2023 !', 'No , thanks ! ']","[19605.01254171799, 1675491.9245245142]",0.0
0x24459861a9c78297628677c15d6dfacfc64f87db73f177f6fa96b12aa72ed520,0x2D04E2cac64AfeDB90E5F8Eb1587e9D439fDCd09,closed,27945896,"['blockchain', 'propongo que con las quemas de cake se destine un porcentaje para crear una blockchain de cake, ya que cuando pase un año a partir de abril del año 2024 mucha gente tendra desbloqueados sus cake y si no se da una solucción para que la gente retenga su cake sera dificil mantener este precio, se que es complicado hacer una blockchain desde cero pero seria una solucción.']","[730056.4521148856, 78487.95491099871]",0.7585854017294141
0x0c7fbf1470584a5939f01cf8e11f6a6977d17200ecda30db9eef43a33c799b2f,0x81253BD3dE0482521A4102a70C24C4CDC297bA91,closed,27943537,"['I donate and want an NFT to my wallet', 'I donate to help']","[4255.244116122665, 23071.779979953997]",0.0
0xfc82662e3315b6472cb551d222d564b9b9d80802afb07bc2ce89daf09cda2b89,0x1216E2db211C7Fb0c6Bc722B0cdF43795a43e9CC,closed,27932138,"['I am with you and sending $', 'I am with you ', 'I am not with you']","[3031.0483119110995, 7.065497835478792, 3913.433831589863]",0.0
0x580c27ad102d34a5c22139cb2c23aadb84552e26af480e7d10edfd5de88502d2,0x692e5e987E0414D1e6845DB504B29A2a411032b5,closed,27928627,"['Donated', 'Pray for her']","[5260.213470252527, 1844.4180822450503]",12.61836816091429
0x500c00e3203044146f76fbe5d55cff48b01df08fc5c905110aff32b5add4b6c8,0xa9c9c971ab3aee191df8EFaAdA0997998580375d,closed,27915468,"['Good News', 'Dont Use Cyberconnect']","[17087.74747833647, 0.5446423905614064]",10.11987874464004
0x9d8ff2dd62523050f44c2c75b1dce0e5b831fbbc646226fad6ef5192f8e371b1,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,27911086,"['✅ We support Galxe’ Upgrade from v2 to v3! ', '❌ We do not support Galxe’ Upgrade from v2 to v3.']","[12000475.837946046, 2426178.3759098547]",10.0
0xa59fb2c76254c2718ab68e20420ffb00de9f9918a62d9614a8d25ea7c67f5484,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,27904024,"['100%', '80%', '50%']","[15957.849940938384, 3270.7412679373756, 689.7383217166122]",0.0
0xeba687b98bbb7fd496ce771f287da93a6d433d249f2af9330a89ba52f1192d83,0x40522F2AED9e1e9a4916DCde76fD34566a39df40,closed,27888410,"['Yes, i help you', 'No']","[5348.865691171358, 82002.89630930344]",3.1709642465859007
0xc6a3682ec0b420c693218785d9a689dd545a9601675ea95a23150a47d514eb7b,0x1216E2db211C7Fb0c6Bc722B0cdF43795a43e9CC,closed,27888317,"['I am with you', 'I can’t help ']","[5006.759542374665, 3.4161292916681445]",0.0
0x2aac1d389c0b9f5eed7ccf4992ddff2375caa5299c232af406647e5e24c1219a,0x3e5F712c070DAa60bC80b4217919E21F6399de57,closed,27881797,"['Yep! Destroy the world.', ""Nope, you're crazy maaan.""]","[22286.23791739407, 68230.0389495511]",10.11
0xc2cdc95de4dd73a65b554d4dc72bc09433af15058cda49d4a4174a330bd41d9d,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,27880574,"['✅ We support Stader BNBx’s Upgrade from v2 to v3! ', '❌ We do not support Stader BNBx’s Upgrade from v2 to v3.']","[12619037.800474375, 878425.5649698917]",10.0
0xbd8ddd633990bd5fbce5c1c136dc9d9e0257e96ec7216ebe453c7a2c6c488ca7,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,27880516,"['✅ We support Meta Apes’ Upgrade from v2 to v3! ', '❌ We do not support Meta Apes’ Upgrade from v2 to v3.']","[12594457.844332391, 1116104.2275739063]",10.0
0x0757e6ec17b3339563027ea9b0e24881eeafdd5d7825062317d66d6413a586ed,0x1fF585ebf05A255685C422FFbB24aa3aDae85Ce8,closed,27852400,"['nuke France first ', 'nuke a someone else first']","[122940.89242013048, 81541.54208322999]",0.0
0x43e3e29a5b31f3ea422e59a03f7a0d28aa89d96999df37c4a82df49929f24cc3,0x41f7aa4BEf9c3E59C59aa9e371708B235E1991B0,closed,27858941,"['yes Bro', 'yes bro']","[11462.18064644796, 4032.924455825754]",0.0
